pca1,pca2,pca3,pca4,pca5,Rings
2.316148354494604,1.4110174861464748,-0.8623345193581863,-0.32750057841100616,0.4694534888294825,15
3.973624065332304,0.4194692841191067,-0.882634969927907,-0.08945721098454064,-0.2650666278094272,7
0.4757127194755077,-0.263552451410787,1.0570180586317866,0.26340598165616064,0.4047180773909889,9
1.7943193636076558,0.18761622337750544,-0.9125822817453507,0.21912236442655844,-0.02181988827175117,10
4.275842464480944,0.20417445224817782,0.10599252007812782,-0.3054428539962929,-0.2872765673471184,7
3.191398676527827,1.5160334943642237,0.16351046498379357,-0.10299588993175884,0.13596097431599227,8
0.18476888080148912,1.9745232017404015,1.182780290689143,0.8555776767928076,0.19905687574832848,20
0.39710473630067866,1.2054523052908652,1.1202076093654942,0.034372883161770534,0.5690881636520707,16
1.5906167704743857,0.06136752031051832,-0.9190761227209577,0.25856833575446486,0.1766772002422246,9
-0.3747965293782785,1.2008949946599914,1.1239043992072317,0.5487894128332006,0.28808054297256047,19
0.8277988703881074,0.06475927903364886,1.0891216898273712,0.5135030608496212,0.1540789657833322,14
2.4721328146969546,0.41588546218978356,-0.8933633157380204,0.16186557718944003,0.19777928432377206,10
1.3181116372786248,0.12155878063192474,-0.9123779480939253,0.5616117440990065,0.22973229216951171,11
0.2333207733374407,-0.5789411220209097,1.039712804328602,0.2919899319708491,0.11369917986790919,10
2.4591596983820283,2.3991791000866987,1.2043936997774796,0.0415039367791348,0.5683208458075855,10
0.9502266283413086,1.3931478724841253,-0.8591480195399456,0.3291371398732727,0.28039765100880437,12
4.256821048586365,3.961318340953079,0.297654552618716,0.02144808665464935,0.03796279392591127,7
2.5465020087010735,0.6958300515525752,1.1118937961330904,-0.21239926475484547,0.2631387309532479,10
4.102164447919375,2.6466252296312107,-0.7712269077696627,-0.10141087115613215,0.18475574316273713,7
2.7355164929476965,0.2716867485472362,-0.9057440541603039,-0.08525939098372766,0.2591781431896325,9
3.722756073180727,0.13596307588977993,-0.8951677087654843,-0.016201749067272463,-0.2620180178316181,11
3.6597080605367696,0.21054390434811024,0.11424528190584582,0.16618988310739968,-0.15793843718124218,10
-0.9834512824164995,-0.054734057671722194,1.0338387709423715,-0.0014481372789950828,-0.004815972400813082,12
-0.012643286654908324,-0.5526505594680979,1.025097263404521,-0.18974762139033,0.17916710581213408,9
-2.372126829160432,-0.3992891298812735,0.9965689478956132,-0.27687357559072073,-0.1171865840280914,10
-0.50573932489119,1.1337115611121205,1.100494623956549,-0.010719844018840697,0.29001097132473486,11
-1.8665307140884044,-0.7719888689244773,1.0125934284727038,0.5320658127219843,-0.4555158621419892,11
-0.7925970143504544,0.49486384516969795,-0.9295399059528259,-0.048923885503591925,0.31435918209918373,12
-1.8456437535268666,-0.824152153165066,-0.9884984593381145,0.7644611869369914,0.035753092699781074,15
-0.541468234254144,-0.8544402231674625,-1.007756423613025,-0.3172661304406905,0.14886315123936728,11
-1.5576595300419325,0.3859543909775683,-0.9325325745755123,0.42426381052004863,0.0026429554345245693,10
-3.956791753298834,0.7038905877283316,1.0293874249520456,-0.25079858837375446,0.38717582186658406,15
-3.3891349062046072,-0.2684551419973296,-1.008386393584208,-0.39807885900477297,0.06152618503631883,18
-4.95908226748364,0.5507267823186762,0.9758895030196832,-1.0740479940620835,-0.3393425815715545,19
-5.336602456595018,0.12379109346597453,1.004183908481105,0.02729262154615611,-0.5091199679350398,13
2.0079487140887387,-0.18094805104300515,-0.9415259523570257,-0.29760423715153916,0.23750039577313997,8
-1.8427738625987637,1.2361940510252438,1.0735340104129893,-0.5214384892506436,-0.38315590127805194,16
2.0855671738508197,0.722578076107177,1.1031538705621649,-0.3279737126646984,0.19139822245861374,8
-0.5334991385388804,0.2811865009619221,1.0546701967641101,-0.21921439499460343,0.4067506482811847,11
3.634880907396292,1.3905897946153851,-0.8426964504538782,-0.25316922759845134,-0.23553576797717682,9
2.3949892761190132,-0.29640061701014986,1.0630058337418409,-0.17281479681645834,0.19533204908553845,9
-0.1736709871365446,0.9764942502821661,1.0953933456370222,-0.12411224355743743,0.24233032780682853,14
5.869717995667731,1.765519955074333,0.19054400396203117,-0.808477576180797,-0.6940381298566457,5
3.5239903098112735,-0.657431763479096,0.06738037224457318,0.044785173588980175,0.05135060425643091,7
1.0877357395557974,-0.42691560436742776,-0.9662195496025261,-0.5097599224852882,-0.23707854823610208,9
1.797835699195576,-0.2502077149568869,1.0730548837833012,0.19426110797012983,0.23306717747346767,7
4.574671293320922,0.11805102651734745,0.10241476372129378,-0.4299498496470134,-0.20347979865293658,6
-0.5256351486905192,-0.23486279875112137,1.0432200446759574,0.2671943006003088,-0.2436203376163057,9
1.0825304834768492,0.028253110191120475,0.07206888576807163,0.13407572756775502,0.6309787716241309,8
3.225609166176164,0.38342928012176003,-0.8911133210829115,-0.032999570349197205,0.1698125094750765,7
1.466118285511751,-0.2621785135511338,-0.9439117950781514,0.2452542795335939,0.1179362674689957,10
1.7885096811013823,-0.15149184590900833,1.0704660400449153,0.09671881363196162,0.18734340071042652,10
2.9695494982315074,0.7933780557544597,-0.8794770803079788,-0.16029668492022037,-0.060959659662652536,7
0.5825442596153265,0.34531970983890503,1.0901599138376943,0.26791524131378086,0.004810129481444594,8
2.084670099547664,-0.20433226748572825,-0.9282778824626418,0.21339963468147705,0.06500065471069866,8
1.1510944866584483,-0.2847640703893016,-0.9473197577355826,0.24265463403883905,0.02233781077384396,8
5.479843656796007,0.6612022584953278,0.13674567314182542,-0.545037991238236,-0.750619944106152,4
1.0425780751313285,-0.37918208981138257,1.0511794735211362,0.06939682347275895,0.3750660993889305,7
2.3560604047167937,0.527020812444721,-0.893108791428635,-0.06792765950647911,0.2170855698068113,7
1.0796270719244088,0.3417921389354048,-0.9313430468369017,-0.4161016633153324,0.45407942879832763,9
0.3567753641885825,-0.17562031867430314,1.048404705149942,-0.16391347825465946,0.21342172298397075,10
2.8615083165065576,0.011070078188217997,-0.920697583465131,-0.2388434756838368,0.19700866246134022,7
1.1069770546478608,0.06594309178523566,-0.9257709674472134,0.10453773354911805,0.5196778109457094,8
1.7687745446037986,-0.5586786028933961,-0.9565376920559883,0.06346256794848106,0.1711312952512373,8
-0.8830845495542184,0.701282413053529,1.0924557623870172,0.4959338731617704,0.05591467833276045,12
-2.593205921857221,1.6510835040952772,1.1349096326196737,0.9755436368832308,-0.1414300616073688,13
1.5065347590405962,0.07689255867713189,1.0812284990862313,0.11243984251607923,0.3317459103316842,10
4.713771441700601,0.6251979936605626,0.13104385395100399,-0.4298139081841319,-0.35883050149815254,6
0.25811973833589963,1.3231057334548713,-0.8663396974004384,0.26633586616264304,0.5139087813183185,13
2.735286237663493,-0.45499630859827755,1.068011146395705,0.0025063141163537135,-0.1676061138691285,8
-2.175568774324399,1.5226841812736556,1.1076107943683655,0.3611810748770187,-0.06333509169667684,20
-2.1543053761540474,0.927543435647364,-0.9207755438456521,0.3652478721434953,-0.29637378121542163,11
-2.5037210610373006,-0.6703225483146533,1.0016911103433188,0.4662467905325807,-0.618951896152135,13
-1.4333566847050176,-0.31542388106418506,1.0145600897996776,-0.1257612319886367,0.3401361699527577,15
-0.9081189884470035,0.7688620611001011,-0.9139891507285361,0.18137766292630522,0.6314802370200384,9
-1.1168383216939461,0.13102531638728368,1.0574849252952683,0.2753741376793834,0.4814222682948008,10
0.016044595293934344,1.0037112076289558,1.117832202712395,0.376872259646044,0.3891706189940016,11
-2.1186337162018396,0.07276947332487739,1.0359550241144833,0.2607997272412751,0.04770591535638469,14
-0.8570739901369053,0.6473767335390864,1.0729864283846018,-0.24907083727945858,0.1689371540789412,9
-0.8441439025589716,1.2229701019343793,1.1096994482848068,0.31694456380332914,-0.4296225116005422,16
-2.0407115631206394,4.604367790663229,-0.7197451260724849,0.7281009253738864,0.07246992641007323,21
-0.8440504162412988,2.1511953769596466,-0.8479457348916192,0.09630484303468387,0.32598436576160666,14
-1.9415142483254109,1.784350835686744,1.1520018122681002,0.9438248970570695,-0.2778640146028898,12
-1.519831863674754,2.2556546225806504,-0.8669699861846493,-0.13365652941140124,0.5094301265946177,13
-0.7643357154595521,-0.28809003130553235,-0.9554091823607223,0.4695042375755412,0.01526132598424522,10
1.6409139572522342,0.1334576929955385,1.0857342851867806,0.25051686826679015,-0.04501266544564165,9
-1.128318767611021,0.7006392209655276,1.0985994486046646,0.49584454984334086,0.03209389122175308,12
-0.06368291503728085,0.5583527091639673,-0.9215559369887303,0.0763898071874947,0.4241206531009756,15
-0.2369421668102021,0.0066686790793528015,-0.9347278531091773,0.563587684954056,0.3511772880633807,12
-1.9979523199145672,0.9968578205251842,-0.9006823039338837,0.6380127737243295,-0.1739259287619761,13
-2.7474420412876035,0.7133704833727214,1.0556566724507346,-0.15147005050529236,-0.08589998978665146,10
-4.628993889602664,0.29863479036766666,-0.9741341716198143,0.3383054838752393,-0.03355036620783056,15
-4.580453317275118,0.5737547642034517,-0.96106899568502,0.21077503562660688,-0.5254039234615769,14
0.049595155231723774,0.01325908990179932,-0.9259270449609842,0.6924239885101257,0.3124956786464123,9
1.3985130541025403,-0.7602994041470089,-0.9602767601780755,0.23787743759629648,0.037832825877008223,8
1.4733223027378277,-0.07522931213603078,-0.921915010501511,0.32528840531005837,0.030270415146840122,7
1.4533555257380453,-0.4165117507635985,1.042874281885791,0.041275536092227866,0.21847955872668579,10
3.838243883575024,0.29773898344407734,0.11178182636207734,-0.027574557639172527,-0.2687722223587474,7
-0.32396322814921924,0.2178775281580539,-0.9336711422367195,0.22231698916629106,0.19767383590209803,15
-0.4283438681768067,1.4962779881586534,-0.8574118883322284,0.8032781686878778,0.013784000990895143,15
0.22304366162226882,-0.3723999964940604,-0.9605173412570942,0.15904233427748812,0.18355049579336677,10
-1.9345828092178448,0.6352095526885785,-0.9475531529912975,-0.009080259375338955,0.055536308581758245,12
-0.0043773722376025835,-0.12692243082776047,1.0627959021362516,0.453251115784058,-0.10965736779819046,12
-0.5370035404009771,0.0443233424119211,1.0745728080216763,0.7411958379665832,-0.04163377508941954,11
1.0051564215335274,0.9766505752504031,1.1168662227626662,0.1041924805073437,0.3340935912911777,10
0.7317173638162354,0.034717836394440454,1.077138553165178,0.18515264875258244,0.06555707227466634,9
2.2364233487121483,-0.32315033520372094,1.0758699030011882,0.07081983472055386,0.49901513590154806,9
1.1706456195134705,-0.718490875284802,-0.9646776464626349,0.10972619322377335,0.29958909533543693,9
2.2814599938024487,1.720576504688058,-0.8293053523411941,0.10020350205694564,0.4239160472427602,9
3.294205295644162,1.1797818103849287,0.1402419153911614,-0.3843290149419407,0.5081060512572572,9
2.8209750146050165,2.0735431050591657,-0.800798946062721,0.34225252048969185,0.3634961649188965,9
0.5486804216294263,0.11607613001093897,1.063556809778136,-0.07132583954223072,0.5053374672054122,11
0.9192092556872821,-0.21566574551419568,1.058055786080196,-0.14720539416791573,0.6154609500029962,11
1.2033322258792474,0.9784928203805184,1.1232498549070267,0.40743211766831977,0.14825622556516363,11
2.68379117304017,2.0524537205531144,-0.8033452315978344,0.22838664913634346,0.2711326501612426,10
-0.4762440879965735,1.0377749692216385,1.1082583885393216,0.37029792301984876,0.19793281471720814,9
3.492673318460484,0.2732208188697597,-0.8959229611359962,-0.2020484562245827,0.24196816047440461,8
2.1516480886630767,0.09114098446104264,1.0887851826876849,-0.04130211578718072,0.45229830370850643,9
3.692674944817459,0.6949733118623365,0.1287204807150716,-0.193977517492699,0.11264096568183926,7
0.17821038646804896,0.7476852606983041,1.1000357186611782,0.20622438202801827,0.15757783192865435,14
4.188801909470868,1.1963170287487552,-0.8461279782221386,-0.32526978252269034,0.026650224872053194,6
4.063005961380952,0.5695235407637012,0.1273785697173556,-0.2232807176827631,0.011277922200941487,6
5.409154211186961,1.034129322477784,0.15826470815649205,-0.49551653072507634,-0.5903813515699843,5
3.7056428389215905,-0.18827515672273026,0.08417072091065762,-0.17602085174529083,-0.12882915111326854,6
3.6703845615735946,0.4372658509215529,0.11350642397136672,-0.2525632848302356,0.058590981811602355,8
-3.920316623491037,2.1043865233674306,-0.9061557920258139,-0.19539898384070745,0.42137339948481856,19
-2.2942658141851084,1.5395629390950647,-0.8966689180352047,0.10888315576643934,-0.1607748529213192,17
2.1599877251668533,-0.6991778025062304,1.0537555840153987,0.38472002498633073,0.09952959619761638,9
4.157438963306857,0.13528824959863384,1.107841365291645,-0.09684439546991334,-0.36973725739054514,7
3.89490344619932,0.010571578454569972,0.10127237954399035,-0.027073210023481266,-0.3721714644513163,7
5.208203557388457,0.11378763943883413,0.11005613997896599,-0.47086022216328777,-0.6800835767851986,7
2.526213541159345,0.4747929188226583,1.1123799706398458,0.1839190799978895,0.006664424939018462,8
4.60744236358204,0.3831479765620515,1.121364818349979,-0.27400612096400373,-0.5117418367164899,7
4.112979561696821,0.10361090509010426,-0.896879684275066,-0.03944968036581857,-0.28822885960877986,9
