 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve
0.9737437537287034,1.1273065844084456,-0.5668126625874308,-0.3983855655839392,3.0317130573308275,2.166572325334409,-1.9357808268850576,-1.2948646696404498
-0.27805696005438585,0.5258279292602098,0.0260098138099621,-0.2954734762866699,-0.328379292162459,-0.3998172416209211,-0.03323653020496823,-0.2728820547663625
-0.6012862500914008,-0.7934401243521134,0.019602059954490884,-0.12540375072533294,-0.3805441024809879,-0.5639087324076987,0.858573757125175,0.685771560017624
0.1304064231771618,0.6967115744220661,-0.29190543252848256,-0.342004861148247,-0.2500896663070517,0.12825503701092608,-0.5383902318656374,-0.7870920953479449
1.140910619606714,0.39823030256022135,-0.7127817538889113,-0.3073613727312337,-0.36208143517255664,-0.34471736936225716,0.38982785785777874,-0.0060937542020466145
-1.911910492980577,-1.6937800308363455,1.5810931580824659,1.1210983317241499,1.6028496332741269,2.4484560307601844,-1.796313380665916,-1.2879430708528423
0.6901303098243594,0.9442900521708836,-0.3303114150438768,-0.3714985305166826,-0.3882062507432502,-0.5341582849748439,1.0393523510284364,0.818899050382718
0.7489538389304455,1.3317042898087434,-0.4096621077998923,-0.3434317695123661,-0.3626469073700318,-0.7142844776966042,0.7010401962527357,0.8876962176992577
0.06918193369939825,0.7112303467280815,-0.32418241538575654,-0.31838953281566124,-0.4022016876645756,-0.7336843108357867,1.5542055645085902,1.8286984226268508
0.2237437576261046,0.25546324010698274,-0.3818923960474387,-0.294943656914497,-0.35506957993062777,-0.6123842853597603,0.36940875053332217,0.2908464105966162
0.18562851172573236,1.0143913206057362,-0.24276187641780722,-0.3227691403995597,-0.3148362330194029,-0.3236724654631647,-0.1800898546894727,-0.441655533540723
0.5484736478954173,0.5743250365931294,-0.12861390982346793,-0.2773567518316348,-0.36994149874451354,-0.6615134697921512,0.4378549548947666,0.406668150573964
0.7294460359105699,0.3728359116246665,-0.574055768226705,-0.30763652940711783,-0.37457837077733586,-0.4705877313189126,0.6931830203622805,0.3887345558409975
1.0367689634852244,0.7616736587286357,-0.6498215923209654,-0.3113548401568128,-0.31786150928265805,-0.4156788619116775,-0.10832875975185562,-0.32501561719951844
0.11810150127231663,0.05857278997191481,-0.5363485502636846,-0.2779827321981904,-0.39643387123680285,-0.5496066847645485,1.3542175614051475,1.1948932132590915
0.09799345815952182,0.8852614073419713,-0.033531755367896224,-0.28032977952919985,-0.3375399417750826,-0.22380544063074173,0.09755248590103888,-0.29533038083788865
-0.9950437510464271,-2.0480716349332817,0.4781795223211858,0.5035927592087431,-0.19243977565948764,0.10403523391595125,-0.8550981263674158,-0.9680628803075416
1.0193620007905662,-0.8243994999099773,-0.4996929408439278,-0.19704485640020522,-0.33564560990677783,-0.325067265408484,0.05379450142178886,-0.25772705234035886
0.604295976536907,-1.6326172652163413,-0.07251456809618007,0.03992991269162045,-0.3666334863825208,-0.6875496406385647,0.6170657418967385,0.695929970887352
-0.8861001741815838,-1.046486315260593,0.07629094093247965,-0.038440571140783336,-0.37217511393806646,-0.7089386832759872,1.0157838343532062,1.286268504414165
-0.6904219038899092,0.07296981633338136,0.1712843407545268,-0.17699498940683667,-0.23985461949217307,0.1913773640675833,-0.5778313456313361,-0.8218821976588363
0.8233836104524318,0.7294927349096754,-0.5466017852587542,-0.37312100299130596,-0.3759920512710238,-0.505062717614246,0.6743808470662828,0.3905667851164376
0.09889381829890093,1.3377099217065567,-0.24382603867436695,-0.37534115311889876,-0.2745180652853198,0.07541775296715302,-0.4236866230717569,-0.728980834396747
-0.20932946941513264,1.6318501170378994,-0.2525745274527484,-0.4040223748973721,-0.1564191966329789,0.5895039242608356,-0.8184935014011113,-0.9795657685783125
0.47614471669864766,0.6358106331879282,-0.2670467135709703,-0.3276305976954618,-0.38065719690019384,-0.5153438255932504,0.8786702698163852,0.6452125562877662
0.5715828914728078,0.03009971365384868,-0.39137364155084603,-0.28221686416748115,2.702834427373959,2.8667944308400686,-2.098496470591416,-1.3088306052387242
1.6919310249065829,-0.04848449198460182,-0.7412434345164484,-0.27989267131934564,-0.19557814637576393,0.15109691737920336,-0.6650197475795826,-0.8357292495210518
0.04517232998262862,0.40033904640939705,-0.19066908183744105,-0.2993653770130266,2.182175900737143,3.3656864107500586,-1.9490515198211507,-1.30793570701882
1.7207425493667063,1.0729846482223306,-0.9589650070879766,-0.3135533268433177,-0.11621412331810169,0.42771700424981035,-1.0157749322507401,-1.0622180354975534
-0.11959357552370471,-0.4409645311931905,-0.1875196898084264,-0.2003354450982835,-0.3847568703318887,-0.5374486679266142,0.9373652684760374,0.7033224465825525
-0.813471122938355,-1.4530663590439885,-0.07624464128315399,0.11956015044062067,-0.364512965641989,-0.47009373699684937,0.3866433653748988,0.07856337547986837
-0.5415623608459362,-0.5466274248123617,-0.010520945029569045,-0.16498502196934442,-0.3133377317028568,-0.4542000461543982,-0.311201387904837,-0.47156822686552013
0.9218229856911885,-0.1459076701353867,-0.40610658168522656,-0.24446245013620274,-0.3843044925874347,-0.7954397003194708,1.195859863373837,1.814284264088981
-3.916412283284402,-2.1660781677866967,5.008545457013412,5.5646581474301335,3.360195856600677,2.0709370977263974,-1.9567471899006983,-1.296833822925488
1.097993452962988,3.3891510224159918,-0.580397703089278,-0.44727805257737335,-0.2420034138628678,0.13664452515031972,-0.5331051705826566,-0.7831611465656833
0.9854484355406286,0.27749764244873704,-0.6097652372059582,-0.3133451043038973,2.69259938042382,3.1384016461843904,-2.064770896098416,-1.3094098243257697
0.1000942984847392,0.687812941940116,-0.08237078811705045,-0.2091158338662418,0.6182211680679003,1.2469407046022003,-1.5638081499497025,-1.2388083415335707
0.38730918294659883,0.19280962952952108,-0.21596415790630444,-0.2665018254903479,-0.3244775340066435,-0.3096161541129174,-0.0018789702904660384,-0.29852084325001904
-0.926616380453633,-1.2453473306424807,0.04816187258847537,0.034873917301226326,-0.39420025604324993,-0.7933847671109486,1.360220199159217,1.9250921162778687
1.0517749658082052,0.5925683635926082,-0.5244050656273083,-0.28868146465954514,-0.34277055960172786,-0.43404762819494663,0.1680972381497133,-0.10768893044496493
0.845592493890444,0.15237058911171933,-0.2400866469355875,-0.257559091506742,-0.22207051886805332,0.21821044142289708,-0.6921515307908114,-0.896748926595424
